ID,Legal Company Name,Local Address,Contact,Phone,Ext.,Fax,Cell,Email,Web page,SO#,Billing Address,City,Province,Postal Code,PO#,Site Address,CustomerCode,LocationCode,IsActive,Site Contact,Phone,Pager,Inspection Type,Price,Inspection Month,Inspection Quote #,Deficiency Quote #,Fire Protection Equipment,eftemp,Remarks,Field1,Field2
2215,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Chapman Mills Marketplace I and II, Barrhaven",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 8 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2214,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Chapman Mills Marketplace I and II, Barrhaven",,,TRUE,Aime Huot,(613) 688-4107,,AI,"$1,400.00",,"Jan 9, 2019",,Fire hydrant x 8,"CONTRACT CANCELLED JAN 4, 2019. PO 1216731 valid Jan 1, 2019 to Dec 31, 2019.",,,
2245,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,,,,,"Chapman Mills Marketplace I and II, Barrhaven",,,TRUE,Aime Huot,(613) 688-4107,,AI,"$1,890.00",,"Nov 9, 2018",,"FA, 4"" Wet x 4, 6"" Wet x 2, 3"" Wet x 1, ELU and FE","CONTRACT CANCELLED JAN 4, 2019.PO 1213363 valid Jan 1, 2019 to Dec 31, 2019",,,
2203,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 4 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2202,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,TRUE,Aime Huot,(613) 688-4107,,AI,$700.00,,"Jan 9, 2019",,Fire hydrant x 4,"CONTRACT CANCELLED JAN 4, 2019. PO 1215842 valid Jan 1, 2019 to Dec 31, 2019.",,,
2236,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,,,,,"Fallingbrook Shopping Centre, 1675 Tenth Line Road",,,TRUE,Aime Huot,(613) 688-4107,,AI,$345.00,,"Nov 9, 2018",,"4"" Wet x 3 (Block A, B and D), ELU and FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213336 valid Jan 1, 2019 to Dec 31, 2019",,,
1168,BGIS,"3500 Carling Avenue, Ottawa",Joey Sullivan and Sean Parker,(613) 763-0578,,,,,,,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,FALSE,Shawn Duprey/JP Leclair,(613) 567-6036,,AI,$375.00,,,,FHC,"BUILDING DEMOLISHED AUG 2018. LOST-PERFORMED BY OTHERS IN MARCH. During the day. 2013-1 tech, 4.5 hours-ESCORT required all the time, 2016-1 tech, 1.5hrs (KS). 2014 and 2016, and 2017-$375.","On-site tech Shawn, 613-325-3703 or JP Leclair 613-857-4863, PSC is Katiana Trejo as of Sept 2017. Send reports to Joey Sullivan and Sean Parker (JAN 2017).",,
1166,BGIS,"3500 Carling Avenue, Ottawa",Joey Sullivan and Sean Parker,(613) 763-0578,,,,,,,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,FALSE,Shawn Duprey/JP Leclair,(613) 567-6036,,AI,"$2,780.00",,14-1765MT,,FA and EOL's,"BUILDING DEMOLISHED AUG 2018. LOST JUNE 1, 2015. First time in 2011-2 guys, 2.5 days, 2012-2 techs, 2 days, 2014-2 techs,1 day!. Elevator company required. Bells at 5PM on 1st day.","On-site tech Shawn, 613-325-3703 or JP Leclair 613-857-4863, PSC is Katiana Trejo as of Sept 2017. Send reports to Joey Sullivan and Sean Parker (JAN 2017).",,
1881,BGIS,"3500 Carling Avenue, Ottawa",Joey Sullivan and Sean Parker,(613) 763-0578,,,,,,,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,TRUE,Shawn Duprey/JP Leclair,(613) 567-6036,,SAI,$575.00,,17-1187JP,,"6"" Wet Spr x 4, 4"" Wet Spr x 1","BUILDING DEMOLISHED AUG 2018. ""EXERCISE VALVES"". 2016 and 2017-$575.","On-site tech Shawn, 613-325-3703 or JP Leclair 613-857-4863, PSC is Katiana Trejo as of Sept 2017. Send reports to Joey Sullivan and Sean Parker (JAN 2017).",,
1169,BGIS,"3500 Carling Avenue, Ottawa",Joey Sullivan and Sean Parker,(613) 763-0578,,,,,,,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,FALSE,Shawn Duprey/JP Leclair,(613) 567-6036,,AI,$400.00,,17-1187JP,,FE's only,"BUILDING DEMOLISHED AUG 2018. 2018-PERFORMED BY OTHERS. BGIS does MI's. 2015-KS, 3hrs, 2017-Colin-2hrs. 2015 and 2016-$375, 2017-$400. 2017 AI of FE's performed in March by others.","On-site tech Shawn, 613-325-3703 or JP Leclair 613-857-4863, PSC is Katiana Trejo as of Sept 2017. Send reports to Joey Sullivan and Sean Parker (JAN 2017).",,
1167,BGIS,"3500 Carling Avenue, Ottawa",Joey Sullivan and Sean Parker,(613) 763-0578,,,,,,,,,,,,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,FALSE,Shawn Duprey/JP Leclair,(613) 567-6036,,AI,$725.00,,18-1362JP,,"6"" Wet Spr x 4, 4"" Wet Spr x 1","BUILDING DEMOLISHED AUG 2018. Long time to refill system (1.5hrs!). 2016 and 2017-$695, 2018-$725.  2017-JF/ADR-5hrs, 2018-KV/JL-5hrs","On-site tech Shawn, 613-325-3703 or JP Leclair 613-857-4863, PSC is Katiana Trejo as of Sept 2017. Send reports to Joey Sullivan and Sean Parker (JAN 2017).",,
2219,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 9 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2218,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,TRUE,Aime Huot,(613) 688-4107,,AI,"$1,575.00",,"Jan 9, 2019",,Fire hydrant x 9,"CONTRACT CANCELLED JAN 4, 2019. PO 1216728 valid Jan 1, 2019 to Dec 31, 2019.",,,
2249,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,,,,,"Grant Crossing, 5527-47 and 5597-5617 Hazeldean Ro",,,TRUE,Aime Huot,(613) 688-4107,,AI,"$1,290.00",,"Nov 9, 2018",,"FA, 4"" Wet x 5, 6"" Wet x 1, ELU and FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213369 valid Jan 1, 2019 to Dec 31, 2019",,,
1735,Colonnade Management Inc.,"16 Concourse Gate, Suite 200",Brenda Schultz/Adrienne,(613) 225-8118,,(613) 225-3898,,,,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K2E 7M6,,"Grenville Mutual, 380 Colonnade Road, Kemptville",,,FALSE,Claude Brown,,,AI,$0.00,,Tender,,"3"" Wet Spr x 1, Hyd x 1, ELU, Exit Signs and FE","LOST MAY 1, 2018. Only 1 TECH REQD FOR AI. 2015-KV/ZT, 3hrs, 2016 and 2017-JF, 4 hrs.  Bells 8AM. Colonnade to advise Municipality when hydrant flowed.",PRICES CHANGE EACH MAY. Tender May 1/15 to April 30/18 and 2 1-year options.,,
2226,Riocan Management,1239 Donald Street,Lorne Greer,(613) 828-3783,,,,,,,1239 Donald Street,,,,,"Heron Gate Mall, 1670 Heron and 1736 Walkley",,,TRUE,Lorne Greer,(613) 828-3783,,AI,$995.00,,"Jan 25, 2019",,"FA, and 6"" Wet x 4","CONTRACT CANCELLED JAN 4, 2019. Popeye's-Pad F and Subway-Dollarama-Pad A.",lgreer@riocan.com,,
2221,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Innes and Belcourt, Lowes Orleans, 3752 Innes  Roa",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 9 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2220,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Innes and Belcourt, Lowes Orleans, 3752 Innes  Roa",,,TRUE,Aime Huot,(613) 688-4107,,AI,"$1,575.00",,"Jan 9, 2019",,Fire hydrant x 9,"CONTRACT CANCELLED JAN 4, 2019. PO 1216730 valid Jan 1, 2019 to Dec 31, 2019.",,,
2251,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,,,,,"Innes and Belcourt, Lowes Orleans, 3752 Innes  Roa",,,TRUE,Aime Huot,(613) 688-4107,,AI,$345.00,,"Nov 9, 2018",,"4"" Wet x 3, ELU and FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213370 valid Jan 1, 2019 to Dec 31, 2019",,,
375,SNC Lavalin O&M Inc.,"2141 Thurston Drive, Ottawa",Peter Morris,(613) 567-0824,,(613) 567-0304,,,,,7400 Birchmount Road,Markham,Ontario,L3R 4E6,,Jeanne Mance Bldg 12 fl. Secur Data Panel,,,FALSE,Brent Dagg,(613) 567-6027,,SAI,,,12-1310,,Inergen System,"SYSTEM REMOVED JAN 2012. Cost already invoiced with AI in June. 12th Fl, Secure Data Rm1279,Weekends only, 6AM. 2 insps.3.5hrs.Contract Pricing $3780.00 divided into two semi's).10 days notice to inform client.PSC is sharon.way@snclavalinom.com.","AF does AI. Bldg Techs- Stephane, T-978-5660/978-0954; Ron-978-0973, Robert Lawson-613-978-0972.. Brent MUST inform Computer Room. Email report to Robert Lawson of SNC, T-978-0972.",,
141,SNC Lavalin O&M Inc.,"2141 Thurston Drive, Ottawa, Ontario K1G 6C9",Peter Morris,(613) 567-0824,,(613) 567-0304,,,,,,Markham,Ontario,L3R 4E6,,"Jeanne Mance Bldg, 12th Fl., Secur Data Panel",,,FALSE,Brent Dagg,(613) 567-6027,,AI,"$3,980.00",,12-1310,,Inergen System,"SYSTEM REMOVED JAN 2012. JUNE 2012 INSPECTION CANCELLED B Y CLIENT. 12th Fl, Secure Data Rm1279,Weekends only, 6AM. 2 insps.3.5hrs.Pricing includes AI and SAI.10 days notice to inform client.PSC is sharon.way@snclavalinom.com.","AF does AI. Bldg Techs- Stephane, T-978-5660/978-0954; Ron-978-0973, Robert Lawson-613-978-0972.. Brent MUST inform Computer Room. Email report to Robert Lawson, T-978-0972.",,
1733,Colonnade Management Inc.,"16 Concourse Gate, Suite 200",Brenda Schultz/Alana Nisbet,(613) 225-8118,,(613) 225-3898,,,,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K2E 7M6,,"Kemptville Community Square, 2727 County Road 43",,,FALSE,Claude Brown,,,AI,$0.00,,Tender,,"FA, EOL's, Hyd x 2, 6"" Wet Spr x 3, ELU, Exit Signs and FE","LOST MAY 1, 2018. Bell test at 730 or 830AM-Colonnade to advise all tenants. 2015-1st time, 2 techs, 8hrs (KV/JF), 2016-2 techs, 9 hrs (JF/Char). Colonnade to advise Municipality when hydrant flowed.",PRICES CHANGE EACH MAY. Tender May 1/15 to April 30/18 and 2 1-year options.,,
2224,Riocan Management,2525 Carling Avenue,Lorne Greer,(613) 828-3783,,,,,,,1239 Donald Street,Ottawa,Ontario,,,"Lincoln Fields SC, 2525 Carling Avenue",,,TRUE,Marc Lalonde,(613) 828-3783,,AI,"$1,671.00",,"Feb 13, 2019",,"FA, 6"" Wet x 2, 8"" Wet x 6, Glycol x 2, ELU in common and government areas and FE","CONTRACT CANCELLED JAN 4, 2019. Elevators.",lgreer@riocan.com,,
2209,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Lowes Hunt Club, 340-350 West Hunt Club Road",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 2 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2208,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Lowes Hunt Club, 340-350 West Hunt Club Road",,,TRUE,Aime Huot,(613) 688-4107,,AI,$350.00,,"Jan 9, 2019",,Fire hydrant x 2,"CONTRACT CANCELLED JAN 4, 2019. PO 1216724 valid Jan 1, 2019 to Dec 31, 2019.",,,
2241,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Lowes Hunt Club, 340-350 West Hunt Club Road",,,TRUE,,,,AI,$190.00,,"Nov 9, 2018",,"Spr, ELU and FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213349 valid Jan 1, 2019 to Dec 31, 2019",,,
2211,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"March Road Riocan Centre Kanata, 832-858 March Roa",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 3 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2210,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"March Road Riocan Centre Kanata, 832-858 March Roa",,,TRUE,Aime Huot,(613) 688-4107,,AI,$525.00,,"Jan 9, 2019",,Fire hydrant x 3,"CONTRACT CANCELLED JAN 4, 2019. PO 1216725 valid Jan 1, 2019 to Dec 31, 2019.",,,
2243,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"March Road Riocan Centre Kanata, 832-860 March Rd",,,TRUE,Aime Huot,(613) 688-4107,,AI,$425.00,,"Nov 9, 2018",,"4"" Wet x 4, ELU and FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213353 valid Jan 1, 2019 to Dec 31, 2019",,,
2217,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 2 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2216,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,TRUE,Aime Huot,(613) 688-4107,,AI,$350.00,,"Jan 9, 2019",,Fire hydrant x 2,"CONTRACT CANCELLED JAN 4, 2019. PO 1216726 valid Jan 1, 2019 to Dec 31, 2019.",,,
2247,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Merivale Market, 1461,63,65,69 Merivale Road",,,TRUE,Aime Huot,(613) 688-4107,,AI,$295.00,,"Nov 9, 2018",,"6"" Wet x 1, ELU and FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213368 valid Jan 1, 2019 to Dec 31, 2019",,,
1086,BGIS,,,,,,,,,,,,,,,RCMP - All Sites,,,FALSE,Gerry Marsh,,,AI,$0.00,,Tender,,Fire Hydrants x 12,"LOST APR 1, 2018. Follow in MI report. PRICE CHANGES APRIL 1. Do same day as 440 Coventry. Use hose monster, aim to sewer, especially at CPIC Bldg. 2011-2 techs, 5 hrs.",Contract #40668 Apr 1/15 to Sept 30/16.,,
1077,BGIS,,,,,,,,,,,,,,,RCMP - Canadian Police Info Centre - CPIC/CIO,,,FALSE,Gerry Marsh,,,SAI,,,Tender,,Preaction x 1,"LOST APR 1, 2018. Follow inspection schedule in MI Report. 2012-Gerry said we may be able to finally inspect in summer, 2012 but never done. As of Jan 2013, never inspected, Jan 2014-still not inspected, sent email to Gerry Feb 20/14.",AI in August. PO 5522268 valid Apr 1/17 to Mar 31/18,,
1075,BGIS,,,,,,,,,,,,,,,RCMP - Canadian Police Info Centre - CPIC/CIO,,,FALSE,Gerry Marsh,,,AI,,,Tender,,"6"" Wet Spr x 2, 4"" Wet Spr x 1, Preaction x 1, Hydrant, FHC, ELU, FE's","LOST APR 1, 2018. Follow in MI report. PRICE CHANGES APRIL 1. Escort reqd for Basement only. 2011- 2 techs, 2 days and 1 tech, 1 day. CPIC preaction never inspected, tenant won't shut down.",PO 5522268 valid Apr 1/17 to Mar 31/18,,
1069,BGIS,,,,,,,,,,,,,,,RCMP - Central Heating Plant,,,FALSE,Gerry Marsh,,,AI,,,Tender,,"4"" Wet Spr x 1, FHC and FE (ELU on generator)","LOST APR 1, 2018. Follow schedule in MI report. PRICE CHANGE APRIL 1. 1st time in 2011-2 guys, 2 hrs. No escort required.",PO 5522190 valid Apr 1/17 to Mar 31/18.,,
1062,BGIS,,,,,,,,,,,,,,,RCMP - Forensic Lab,,,FALSE,Gerry Marsh,,,AI,,,Tender,,"4"" Wet x 1, Hydr, ELU and FE","LOST APR 1, 2018. Follow schedule in MI report. PRICE CHANGES APRIL 1. Escort reqd for entire bldg. 2011-2 guys, 5 hrs and 1 guy, 1 hr.",PO 5522272 valid Apr 1/17 to Mar 31/18.,,
1073,BGIS,,,,,,,,,,,,,,,RCMP - Guard House,,,FALSE,Gerry Marsh,,,AI,$0.00,,Tender,,1 FE Only,"LOST APR 1, 2018. Follow inspection schedule in MI report. No escort required. Part of LH Nicholson inspection.",Contract #40668 Apr 1/15 to Sept 30/16.,,
1064,BGIS,,,,,,,,,,,,,,,RCMP - L.H. Nicholson Bldg.,,,FALSE,Gerry Marsh,,,AI,,,Tender,,"Wet Spr x 3, FHC, ELU and FE's and SAI of Preaction x 2 in NOC (escort reqd),","LOST APR 1, 2018. SEE KS 2018 SCHEDULE IN FILE. PRICE CHANGES APRIL 1. 1st time in 2010-2 guys, 8 days. Escort reqd for 1/2 of inspection. Chubb to bypass preaction panel and test SD's.",PO 5522188 valid Apr 1/17 to Mar 31/18,,
1242,BGIS,,,,,,,,,,,,,,,RCMP - LH Nicholson,,,FALSE,Gerry Marsh,,,AI,$0.00,,,,FLCS x 4 and SAI of Preaction (preaction on weekends only).,"LOST APR 1, 2018.",PO 5522188 valid Apr 1/17 to Mar 31/18,,
1241,BGIS,,,,,,,,,,,,,,,RCMP - LH Nicholson,,,FALSE,Gerry Marsh,,,SAI,$0.00,,,,FLCS x 4,"LOST APR 1, 2018.",PO 5522188 valid Apr 1/17 to Mar 31/18,,
1071,BGIS,,,,,,,,,,,,,,,RCMP - National Police Services - NPS,,,FALSE,Gerry Marsh,,,AI,,,Tender,,"6"" Wet Spr x 2, FHC, ELU, FE's","LOST APR 1, 2018. Follow schedule in MI report. PRICE CHANGES APRIL 1. 1st time in 2010-2 guys, 12 hrs. Escort for basement only, by George Trudel, on site employee. 2011-2 techs, 1.5 days.",PO 5522192 valid Apr 1/17 to Mar 31/18.,,
931,BGIS,,Marc-Andre Dupuis,,,,(819) 593-5047,,,,,,,,,"Renfrew PA Storage, 770 Gibbons",,,FALSE,Don Tourangeau,(613) 432-5261,,AI,"$1,100.00",,15-1743,,Winterizing Hydrants x 3,"LOST APR 1, 2018. Don is on site but call before going. Cost included in April AI.",Karyne Lariviere is PSC.,,
1853,BGIS,,Marc-Andre Dupuis,,,,(819) 593-5047,,,,,,,,,"Renfrew PA Storage, 770 Gibbons",,,TRUE,Don Tourangeau,(613) 432-5261,,AI,"$1,100.00",,17-1246,,Hydrants x 3,"LOST APR 1, 2018. Includes winterization.",Karyne Lariviere is PSC.,,
1864,BGIS,,Marc-Andre Dupuis,,,,(819) 593-5047,,,,,,,,,"Renfrew PA Storage, 770 Gibbons",,,TRUE,Don Tourangeau,(613) 432-5261,,,,,17-1601&17-1630,,FE's only (qty 71) and FHC x 8,"LOST APR 1, 2018. 1st time in 2016-KM, 5hrs, 2017-AM 7hrs for FHC and FE. 2016 and 2017-$900 for FE's and $360 for FHC in 2017. 2 SEPARATE QUOTES",Karyne Lariviere is PSC.,,
1302,BGIS,,Marc-Andre Dupuis,,,,(819) 593-5047,,,,,,,,,"Renfrew PA Storage, 770 Gibbons",,,FALSE,Don Tourangeau,(613) 432-5261,,S-AI,,,Tender,,Dry Spr x 2   and Preaction Systems x 4,"LOST APR 1, 2018. 1st Wednesday of each month, Bells 7AM. AI in April. BGIS does Spr MI's. Oct 2017-AM/DM-7.5hrs with no RE.",Karyne Lariviere is PSC. PO 5522557 valid Apr 1/17 to Mar 31/18.,,
1159,BGIS,,Marc-Andre Dupuis,,,,(819) 593-5047,,,,,,,,,"Renfrew PA Storage, 770 Gibbons",,,FALSE,Don Tourangeau,(613) 432-5261,,AI,,,Tender,,"FA, EOL's, Spr, 4 Preaction Systems","LOST APR 1, 2018. Cannot use on-site lifts. 2-Elev, No hydro. 11 VESDA sys, 2 are in vault. (2)-20' high-bring ladders. AI bells 3pm only. 2015 and 2016-2 techs, 4 days (KM/PN) and RE for 1 day, 2017-AM/DM 5 days and RE for 1 day.",Karyne Lariviere is PSC. PO 5522557 valid Apr 1/17 to Mar 31/18.,,
2205,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 4 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2204,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,TRUE,Aime Huot,(613) 688-4107,,AI,$700.00,,"Jan 9, 2019",,Fire hydrant x 4,"CONTRACT CANCELLED JAN 4, 2019. PO 1216722 valid Jan 1, 2019 to Dec 31, 2019.",,,
2237,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Riocan Orleans, 2023 Tenth Line and 4510 Innes Rd",,,TRUE,Aime Huot,(613) 688-4107,,AI,$840.00,,"Nov 9, 2018",,"FA, 4"" Wet x 1, 6"" Wet x 1 at 2035, 4"" Wet x 1 at 2055, ELU And FE","CONTRACT CANCELLED JAN 4, 2019. PO 1213343 valid Jan 1, 2019 to Dec 31, 2019",,,
2213,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Silver City Glouc,1525-2401CityPark&1750-1880 Ogil",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 4 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2212,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Silver City Glouc,1525-2401CityPark&1750-1880 Ogil",,,TRUE,Aime Huot,(613) 688-4107,,AI,$700.00,,"Jan 9, 2019",,Fire hydrant x 4,"CONTRACT CANCELLED JAN 4, 2019. PO 1216727 valid Jan 1, 2019 to Dec 31, 2019.",,,
2223,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Silver City Hull, 115 boul. Du Plateau",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 4 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
2222,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,1239 Donald Street,Ottawa,Ontario,,,"Silver City Hull, 115 boul. Du Plateau",,,TRUE,Aime Huot,(613) 688-4107,,AI,$700.00,,"Jan 9, 2019",,Fire hydrant x 4,"CONTRACT CANCELLED JAN 4, 2019. PO 1215849 valid Jan 1, 2019 to Dec 31, 2019.",,,
1304,BGIS,,,,,,,,,,,,,,,Sir Charles Tupper,,,FALSE,Dale McElveny/Sean O'Hare,(613) 526-4968,,SAI,,,Tender,,FLCS  (Cycle July/January),"LOST APR 1, 2018. FLCS to be done on any Saturday during the monthly.",AI in July. 3 year contract beginning May 2010 with 2 option years. PO 5522146 valid Apr 1/17 to Mar 31/18.,,
1118,BGIS,,,,,,,,,,,,,,,Sir Charles Tupper,,,FALSE,Dale McElveny/Sean O'Hare,(613) 526-4968,,AI,$0.00,,Tender,,"FA, Voice and EOL's","LOST APR 1, 2018. 2015 and 2016-KM/CL, 4 days and 2 techs, 4hrs for bell test on Saturday, 2017-Added 2 extra days to test EOL's. ELEVATOR",PO 5522152 valid Apr 1/17 to Mar 31/18.,,
864,BGIS,,,,,,,,,,,,,,,Sir Charles Tupper Bldg.,,,FALSE,Dale McElveny/Sean O'Hare,(613) 526-4968,,AI,,,Tender,,"Wet Spr, Electric FPFT, FLCS, FHC, ELU, FE's","LOST APR 1, 2018.Make 3 SO's. Spr and FP-1st Saturday at 8AM-full day, 2016-RE/SR. 2-FHC, ELU and FE's-2015 and 2016-JC, 3 days, 3-FLCS-on Sat with FP. SNC to provide electrician. SEND CERTIFICATE FOR FLCS.",PO 5522146 valid Apr 1/17 to Mar 31/18.,,
2207,Riocan Management,1239 Donald Street,Debbie Drew/Jennifer Conlin,(613) 688-4106,,(613) 688-4101,,,,,(613) 688-4101,Ottawa,Ontario,,,"Trinity Crossing, 4210-4312 Innes and 2020 Lanthie",,,TRUE,Aime Huot,(613) 688-4107,,SAI,$0.00,,"Jan 9, 2019",,Winterization of 5 hydrants,"CONTRACT CANCELLED JAN 4, 2019. Cost included in AI in April.",,,
